,,,,All Ages,All Ages,All Ages,All Ages,All Ages,All Ages,All Ages,All Ages,All Ages,< 1 Year,< 1 Year,< 1 Year,< 1 Year,< 1 Year,< 1 Year,< 1 Year,< 1 Year,< 1 Year,1-5 Years,1-5 Years,1-5 Years,1-5 Years,1-5 Years,1-5 Years,1-5 Years,1-5 Years,1-5 Years,6-10 Years,6-10 Years,6-10 Years,6-10 Years,6-10 Years,6-10 Years,6-10 Years,6-10 Years,6-10 Years,11-17 Years,11-17 Years,11-17 Years,11-17 Years,11-17 Years,11-17 Years,11-17 Years,11-17 Years,11-17 Years,18-34 Years,18-34 Years,18-34 Years,18-34 Years,18-34 Years,18-34 Years,18-34 Years,18-34 Years,18-34 Years,35-49 Years,35-49 Years,35-49 Years,35-49 Years,35-49 Years,35-49 Years,35-49 Years,35-49 Years,35-49 Years,50-64 Years,50-64 Years,50-64 Years,50-64 Years,50-64 Years,50-64 Years,50-64 Years,50-64 Years,50-64 Years,65 +,65 +,65 +,65 +,65 +,65 +,65 +,65 +,65 +,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","Multiracial, Non-Hispanic"
All Birth Sexes,All ABO,All Donor States of Residence,,"523,580","364,447","67,797","70,182",929,"14,048","2,639","1,623","1,915","4,145","2,302",988,714,8,70,24,9,30,"7,931","4,782","1,540","1,355",19,132,35,20,48,"5,115","3,163","1,021",773,9,96,18,14,21,"19,341","13,068","2,933","2,800",41,290,125,35,49,"150,117","96,497","22,372","25,170",244,"3,651",925,565,693,"172,701","121,569","21,034","22,747",291,"4,846",914,605,695,"132,912","99,112","14,658","13,814",226,"3,926",520,337,319,"31,280","23,937","3,248","2,799",86,"1,035",78,38,59,38,17,3,10,5,2,1
,,Oklahoma,,"1,574","1,221",125,87,0,16,116,2,7,12,8,2,1,0,0,1,0,0,27,15,7,5,0,0,0,0,0,17,11,2,3,0,1,0,0,0,58,36,5,8,0,1,7,0,1,355,254,34,29,0,5,29,1,3,605,480,48,24,0,4,48,0,1,420,349,21,15,0,4,28,1,2,80,68,6,2,0,1,3,0,0,0,0,0,0,0,0,0
,,Oregon,,"1,320","1,154",17,86,2,30,14,7,10,5,2,1,2,0,0,0,0,0,13,9,1,3,0,0,0,0,0,10,8,0,1,0,0,0,0,1,34,30,1,2,0,1,0,0,0,309,254,5,29,1,8,4,3,5,519,462,8,28,0,12,4,3,2,369,333,1,21,1,6,4,1,2,61,56,0,0,0,3,2,0,0,0,0,0,0,0,0,0
,,Pennsylvania,,"6,554","5,360",739,338,8,89,4,3,13,32,23,4,4,0,1,0,0,0,58,39,12,7,0,0,0,0,0,38,31,5,2,0,0,0,0,0,101,79,14,7,0,0,0,0,1,"1,543","1,208",211,96,1,20,1,2,4,"2,400","1,945",264,137,5,44,1,0,4,"1,802","1,545",169,65,1,17,1,1,3,580,490,60,20,1,7,1,0,1,0,0,0,0,0,0,0
,,Puerto Rico,,947,25,5,916,0,1,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,0,7,0,0,0,0,0,14,0,0,14,0,0,0,0,0,222,10,2,210,0,0,0,0,0,282,11,1,270,0,0,0,0,0,280,3,1,275,0,1,0,0,0,136,1,1,134,0,0,0,0,0,0,0,0,0,0,0,0
,,Rhode Island,,515,435,24,44,1,10,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,123,93,8,18,0,3,0,1,0,208,181,8,15,0,4,0,0,0,158,139,7,9,1,2,0,0,0,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,South Carolina,,"1,966","1,448",441,52,1,9,4,4,7,8,3,4,1,0,0,0,0,0,20,11,8,1,0,0,0,0,0,16,7,8,1,0,0,0,0,0,47,35,8,2,1,0,1,0,0,498,344,133,17,0,2,0,1,1,724,540,156,16,0,4,3,2,3,513,396,98,13,0,3,0,1,2,140,112,26,1,0,0,0,0,1,0,0,0,0,0,0,0
,,South Dakota,,389,327,5,11,0,2,41,0,3,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,17,9,2,1,0,1,4,0,0,92,80,1,3,0,0,8,0,0,145,114,0,6,0,0,22,0,3,98,91,0,1,0,0,6,0,0,26,23,1,0,0,1,1,0,0,0,0,0,0,0,0,0
,,State unassigned,,"2,806","1,104",245,"1,049",71,282,10,34,11,14,6,3,5,0,0,0,0,0,27,14,9,3,0,1,0,0,0,13,4,0,7,0,2,0,0,0,35,18,3,10,2,2,0,0,0,803,261,85,350,17,71,2,12,5,"1,143",426,82,468,25,116,4,17,5,634,297,49,178,22,81,3,4,0,135,77,14,28,4,9,1,1,1,2,1,0,0,1,0,0
,,Tennessee,,"3,006","2,420",471,86,1,20,5,0,3,34,20,13,1,0,0,0,0,0,46,37,6,3,0,0,0,0,0,14,11,2,0,0,0,0,0,1,81,65,12,3,0,0,1,0,0,806,603,161,35,0,5,1,0,1,"1,102",911,153,27,1,9,0,0,1,761,633,106,13,0,6,3,0,0,162,140,18,4,0,0,0,0,0,0,0,0,0,0,0,0
,,Texas,,"11,371","5,840","1,286","3,921",20,214,19,17,54,102,27,29,46,0,0,0,0,0,188,69,32,84,0,2,0,0,1,86,36,14,35,0,1,0,0,0,313,168,34,104,1,4,0,0,2,"3,124","1,366",362,"1,315",7,46,6,6,16,"4,257","2,149",485,"1,488",9,87,7,8,24,"2,765","1,651",282,751,2,61,5,3,10,535,373,48,98,1,13,1,0,1,1,1,0,0,0,0,0
,,Utah,,"1,269","1,106",10,106,8,12,13,6,8,12,9,0,3,0,0,0,0,0,13,11,1,1,0,0,0,0,0,11,8,0,2,0,0,0,0,1,35,30,0,4,0,1,0,0,0,396,336,3,35,3,3,9,4,3,510,451,4,40,2,5,4,1,3,249,221,2,19,2,3,0,1,1,43,40,0,2,1,0,0,0,0,0,0,0,0,0,0,0
,,Vermont,,284,271,5,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,3,1,0,1,0,0,0,0,70,65,0,1,0,3,0,0,1,118,112,4,1,0,0,0,1,0,70,70,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Virginia,,"3,668","2,521",816,188,5,117,9,4,8,17,11,6,0,0,0,0,0,0,32,21,10,1,0,0,0,0,0,15,8,7,0,0,0,0,0,0,61,44,13,3,0,0,1,0,0,904,593,206,69,3,28,1,2,2,"1,460",975,348,76,2,51,3,2,3,966,709,193,28,0,31,2,0,3,212,160,33,10,0,7,2,0,0,1,0,0,1,0,0,0
,,
,,
,,Washington,,"2,401","1,971",87,168,2,99,33,9,32,16,11,1,3,0,1,0,0,0,21,16,2,1,0,1,0,0,1,12,10,2,0,0,0,0,0,0,49,34,3,8,0,2,2,0,0,580,444,35,54,1,25,11,3,7,937,770,26,66,0,43,9,5,18,683,593,17,32,0,24,11,1,5,103,93,1,4,1,3,0,0,1,0,0,0,0,0,0,0
,,West Virginia,,903,841,42,10,3,4,0,1,2,5,4,0,1,0,0,0,0,0,10,7,2,1,0,0,0,0,0,6,5,1,0,0,0,0,0,0,25,21,4,0,0,0,0,0,0,203,188,8,1,3,2,0,0,1,331,307,17,3,0,2,0,1,1,249,240,8,1,0,0,0,0,0,74,69,2,3,0,0,0,0,0,0,0,0,0,0,0,0
,,Wisconsin,,"2,915","2,568",178,97,2,26,30,3,11,19,14,3,1,0,0,0,0,1,19,15,2,1,0,0,1,0,0,15,12,2,1,0,0,0,0,0,61,55,5,0,0,1,0,0,0,676,566,57,34,0,8,6,2,3,"1,161","1,028",61,36,2,13,15,1,5,798,723,40,23,0,3,7,0,2,166,155,8,1,0,1,1,0,0,0,0,0,0,0,0,0
,,Wyoming,,223,199,3,14,0,2,5,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,66,57,1,5,0,1,2,0,0,72,67,1,2,0,0,2,0,0,61,52,1,6,0,1,1,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,A,All Donor States of Residence,,"81,361","64,190","6,690","7,722",132,"1,727",374,215,311,587,386,100,84,1,10,3,0,3,"1,197",833,153,178,2,18,6,3,4,742,516,119,86,0,12,4,1,4,"2,370","1,881",199,236,4,29,13,4,4,"18,918","14,051","1,791","2,384",24,379,123,72,94,"28,350","22,428","2,256","2,655",54,612,144,74,127,"23,248","19,195","1,647","1,681",30,510,67,54,64,"5,942","4,896",425,416,16,157,14,7,11,7,4,0,2,1,0,0
,,Alabama,,"1,237","1,040",182,7,0,7,1,0,0,8,8,0,0,0,0,0,0,0,21,15,5,1,0,0,0,0,0,15,10,4,0,0,1,0,0,0,47,42,5,0,0,0,0,0,0,312,250,55,5,0,2,0,0,0,426,360,64,0,0,2,0,0,0,333,288,41,1,0,2,1,0,0,75,67,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Alaska,,196,153,5,3,0,3,25,5,2,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,3,0,0,0,0,1,0,0,50,31,3,3,0,0,11,1,1,80,71,1,0,0,2,4,2,0,49,36,1,0,0,1,8,2,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Arizona,,"1,428","1,097",43,227,0,17,36,5,3,6,4,0,2,0,0,0,0,0,17,10,1,5,0,0,1,0,0,9,7,1,1,0,0,0,0,0,37,24,5,7,0,1,0,0,0,382,257,16,88,0,3,13,4,1,449,347,11,68,0,9,13,0,1,433,364,6,50,0,3,8,1,1,95,84,3,6,0,1,1,0,0,0,0,0,0,0,0,0
,,Arkansas,,705,619,61,16,0,4,2,2,1,6,4,1,1,0,0,0,0,0,8,6,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,180,148,22,6,0,2,1,1,0,249,214,23,8,0,2,0,1,1,181,169,10,1,0,0,1,0,0,43,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,,California,,"7,196","4,371",391,"1,745",8,520,26,60,75,51,26,2,20,0,1,0,0,2,111,54,8,47,0,1,0,0,1,50,22,5,18,0,5,0,0,0,164,88,12,58,0,4,0,2,0,"1,732",897,108,560,0,112,11,17,27,"2,456","1,489",137,603,5,165,8,21,28,"2,134","1,449",102,370,2,174,5,18,14,498,346,17,69,1,58,2,2,3,0,0,0,0,0,0,0
,,Colorado,,"1,330","1,111",27,152,3,24,5,1,7,7,5,0,1,0,0,1,0,0,13,11,1,1,0,0,0,0,0,12,10,0,2,0,0,0,0,0,53,45,0,6,0,2,0,0,0,318,249,8,54,1,3,1,0,2,502,414,13,58,2,9,1,1,4,373,331,5,26,0,9,2,0,0,52,46,0,4,0,1,0,0,1,0,0,0,0,0,0,0
,,Connecticut,,871,711,46,89,1,13,1,1,9,2,1,1,0,0,0,0,0,0,11,4,4,3,0,0,0,0,0,3,2,0,1,0,0,0,0,0,16,10,2,3,1,0,0,0,0,170,133,8,27,0,2,0,0,0,306,247,14,33,0,5,1,1,5,294,254,16,17,0,4,0,0,3,69,60,1,5,0,2,0,0,1,0,0,0,0,0,0,0
,,Delaware,,346,280,48,11,0,6,0,0,1,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,7,7,0,0,0,0,0,0,0,79,64,7,5,0,3,0,0,0,102,81,17,2,0,2,0,0,0,111,90,18,2,0,1,0,0,0,39,33,5,0,0,0,0,0,1,0,0,0,0,0,0,0
,,District of Columbia,,148,59,74,8,1,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,46,24,20,1,0,1,0,0,0,55,21,22,6,1,5,0,0,0,36,13,22,1,0,0,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Florida,,"4,351","3,316",380,590,9,41,6,3,6,43,21,15,7,0,0,0,0,0,91,57,13,19,0,2,0,0,0,46,28,11,7,0,0,0,0,0,150,99,20,28,1,0,2,0,0,921,664,96,149,0,7,0,0,5,"1,365","1,028",118,199,2,12,3,2,1,"1,296","1,050",81,146,4,14,0,1,0,439,369,26,35,2,6,1,0,0,0,0,0,0,0,0,0
,,Georgia,,"2,258","1,721",426,74,0,30,1,1,5,20,13,4,3,0,0,0,0,0,44,26,11,5,0,2,0,0,0,24,18,5,0,0,1,0,0,0,74,59,13,1,0,1,0,0,0,508,371,108,24,0,4,0,0,1,781,584,154,26,0,14,1,0,2,646,521,101,14,0,7,0,1,2,161,129,30,1,0,1,0,0,0,0,0,0,0,0,0,0
,,Hawaii,,222,82,2,4,1,67,0,48,18,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,45,11,2,1,0,12,0,13,6,79,24,0,1,1,25,0,19,9,77,37,0,1,0,25,0,11,3,13,6,0,0,0,5,0,2,0,0,0,0,0,0,0,0
,,Idaho,,426,398,2,14,0,4,4,2,2,2,2,0,0,0,0,0,0,0,11,10,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,20,18,1,1,0,0,0,0,0,98,92,0,3,0,1,0,2,0,160,147,1,6,0,2,3,0,1,116,110,0,3,0,1,1,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Illinois,,"3,473","2,618",418,344,2,62,2,3,24,27,17,6,3,0,1,0,0,0,45,35,6,3,0,0,0,0,1,31,25,4,2,0,0,0,0,0,100,79,12,9,0,0,0,0,0,858,589,115,131,0,12,0,0,11,"1,166",888,121,123,1,23,1,2,7,"1,009",787,131,62,1,21,1,1,5,237,198,23,11,0,5,0,0,0,0,0,0,0,0,0,0
,,Indiana,,"1,941","1,763",120,43,0,11,1,2,1,12,10,1,1,0,0,0,0,0,30,26,2,2,0,0,0,0,0,27,20,5,1,0,1,0,0,0,60,55,2,3,0,0,0,0,0,475,419,40,13,0,3,0,0,0,681,618,43,16,0,2,1,1,0,536,501,23,6,0,4,0,1,1,120,114,4,1,0,1,0,0,0,0,0,0,0,0,0,0
,,Iowa,,885,839,22,15,0,8,0,0,1,6,5,1,0,0,0,0,0,0,18,14,2,1,0,1,0,0,0,10,9,0,0,0,0,0,0,1,43,37,2,3,0,1,0,0,0,217,205,7,4,0,1,0,0,0,292,281,5,4,0,2,0,0,0,252,241,5,3,0,3,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Kansas,,832,750,29,39,0,5,5,1,3,11,9,1,1,0,0,0,0,0,24,22,0,2,0,0,0,0,0,12,11,0,1,0,0,0,0,0,43,41,1,1,0,0,0,0,0,186,159,9,10,0,3,2,1,2,271,250,6,12,0,1,2,0,0,211,192,8,9,0,1,0,0,1,74,66,4,3,0,0,1,0,0,0,0,0,0,0,0,0
,,Kentucky,,"1,227","1,145",58,15,0,5,1,0,3,7,6,1,0,0,0,0,0,0,25,23,2,0,0,0,0,0,0,9,7,1,1,0,0,0,0,0,45,40,4,1,0,0,0,0,0,306,280,17,4,0,2,1,0,2,459,430,20,7,0,1,0,0,1,321,304,13,2,0,2,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Louisiana,,"1,152",880,239,19,0,11,1,0,2,15,12,3,0,0,0,0,0,0,12,8,3,1,0,0,0,0,0,14,12,2,0,0,0,0,0,0,51,42,8,1,0,0,0,0,0,307,229,66,7,0,4,1,0,0,408,302,92,8,0,5,0,0,1,297,240,56,1,0,0,0,0,0,48,35,9,1,0,2,0,0,1,0,0,0,0,0,0,0
,,Maine,,409,399,4,3,0,2,0,0,1,2,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,11,10,0,0,0,0,0,0,1,84,81,1,2,0,0,0,0,0,154,151,0,1,0,2,0,0,0,122,120,2,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Maryland,,"1,704","1,225",379,46,2,39,5,3,5,6,3,1,1,0,1,0,0,0,23,16,6,1,0,0,0,0,0,13,10,2,0,0,0,0,0,1,36,26,9,1,0,0,0,0,0,408,271,108,14,0,9,2,2,2,595,430,129,16,1,14,2,1,2,491,372,93,12,1,12,1,0,0,132,97,31,1,0,3,0,0,0,0,0,0,0,0,0,0
,,Massachusetts,,"1,554","1,350",56,110,1,28,1,0,8,4,1,0,1,0,2,0,0,0,9,8,0,1,0,0,0,0,0,7,5,0,1,0,0,0,0,1,32,25,0,6,0,1,0,0,0,316,259,15,31,0,5,1,0,5,595,525,28,32,1,7,0,0,2,482,430,12,31,0,9,0,0,0,109,97,1,7,0,4,0,0,0,0,0,0,0,0,0,0
,,Michigan,,"3,018","2,647",248,69,2,28,14,5,5,20,13,2,5,0,0,0,0,0,37,31,5,1,0,0,0,0,0,23,20,2,0,0,1,0,0,0,95,82,9,3,0,0,0,0,1,685,580,73,21,0,5,5,1,0,"1,084",954,79,27,0,12,8,1,3,867,781,61,10,1,9,1,3,1,207,186,17,2,1,1,0,0,0,0,0,0,0,0,0,0
,,Minnesota,,"1,911","1,770",53,29,3,28,23,1,4,12,11,0,1,0,0,0,0,0,23,17,2,2,0,2,0,0,0,11,8,1,1,0,0,1,0,0,50,46,0,2,0,0,2,0,0,450,402,22,8,1,10,5,1,1,713,656,19,11,1,13,10,0,3,519,501,7,3,1,2,5,0,0,133,129,2,1,0,1,0,0,0,0,0,0,0,0,0,0
,,Mississippi,,655,516,130,6,0,3,0,0,0,5,2,3,0,0,0,0,0,0,16,13,3,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,41,32,8,1,0,0,0,0,0,139,108,29,0,0,2,0,0,0,210,165,42,3,0,0,0,0,0,196,159,34,2,0,1,0,0,0,44,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Missouri,,"1,840","1,653",146,21,0,13,3,1,3,12,9,1,2,0,0,0,0,0,42,34,6,1,0,0,1,0,0,17,14,2,0,0,1,0,0,0,64,60,3,0,0,0,1,0,0,446,396,36,8,0,4,1,0,1,611,560,42,5,0,3,0,1,0,503,450,42,4,0,5,0,0,2,143,128,14,1,0,0,0,0,0,2,2,0,0,0,0,0
,,Montana,,314,285,0,5,1,2,21,0,0,2,2,0,0,0,0,0,0,0,5,3,0,1,0,0,1,0,0,3,3,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,61,53,0,1,0,1,6,0,0,113,101,0,0,1,1,10,0,0,99,94,0,2,0,0,3,0,0,19,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0
,,Nebraska,,613,560,17,22,0,6,7,0,1,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,24,21,1,1,0,1,0,0,0,130,114,5,7,0,1,3,0,0,220,198,9,9,0,2,1,0,1,181,173,2,3,0,1,2,0,0,39,36,0,1,0,1,1,0,0,0,0,0,0,0,0,0
,,Nevada,,666,481,42,87,2,32,3,12,7,4,2,0,2,0,0,0,0,0,11,10,1,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,22,14,1,5,0,2,0,0,0,149,100,9,29,0,5,1,3,2,215,158,12,30,0,7,1,4,3,205,154,15,14,2,13,1,4,2,54,38,4,6,0,5,0,1,0,0,0,0,0,0,0,0
,,New Hampshire,,416,397,4,11,2,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,81,76,0,4,0,1,0,0,0,153,144,3,4,2,0,0,0,0,135,131,1,2,0,1,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,New Jersey,,"2,322","1,667",234,310,4,94,2,2,9,11,5,3,3,0,0,0,0,0,27,15,6,4,0,1,0,0,1,16,11,3,2,0,0,0,0,0,36,27,2,5,0,0,0,1,1,468,300,63,87,0,15,1,0,2,815,580,82,106,2,42,0,1,2,766,582,62,86,1,31,1,0,3,183,147,13,17,1,5,0,0,0,0,0,0,0,0,0,0
,,New Mexico,,474,271,13,164,1,6,18,0,1,4,1,0,3,0,0,0,0,0,12,5,2,4,0,1,0,0,0,6,1,1,3,0,0,0,0,1,14,8,0,5,0,0,1,0,0,119,65,3,44,0,1,6,0,0,167,92,4,57,0,4,10,0,0,127,80,3,42,1,0,1,0,0,25,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,,New York,,"4,333","3,039",457,664,15,141,5,3,9,21,12,5,2,0,2,0,0,0,50,25,9,11,0,4,1,0,0,33,17,9,6,0,1,0,0,0,80,61,6,10,1,2,0,0,0,962,632,106,189,2,31,2,0,0,"1,431",989,151,225,3,52,2,2,7,"1,312",986,125,160,5,34,0,1,1,443,316,46,61,4,15,0,0,1,1,1,0,0,0,0,0
,,North Carolina,,"2,268","1,835",319,61,3,19,22,0,9,25,13,10,1,0,1,0,0,0,25,15,8,2,0,0,0,0,0,28,22,4,2,0,0,0,0,0,66,48,13,4,0,1,0,0,0,547,427,81,24,2,3,8,0,2,810,658,114,15,1,7,11,0,4,603,517,69,8,0,4,2,0,3,164,135,20,5,0,3,1,0,0,0,0,0,0,0,0,0
,,North Dakota,,222,202,1,1,0,0,16,1,1,2,2,0,0,0,0,0,0,0,7,6,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,8,7,0,0,0,0,1,0,0,54,45,0,1,0,0,7,1,0,84,76,1,0,0,0,7,0,0,50,49,0,0,0,0,0,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Ohio,,"3,624","3,264",277,56,5,13,1,0,8,21,19,2,0,0,0,0,0,0,41,34,5,1,1,0,0,0,0,34,27,6,1,0,0,0,0,0,96,86,7,2,0,1,0,0,0,867,768,75,15,2,3,1,0,3,"1,351","1,225",98,20,1,4,0,0,3,994,908,71,11,0,2,0,0,2,220,197,13,6,1,3,0,0,0,0,0,0,0,0,0,0
,,
,,
,,Oklahoma,,971,832,41,36,0,10,48,1,3,13,9,2,1,0,0,1,0,0,24,22,0,1,0,0,1,0,0,8,7,1,0,0,0,0,0,0,40,34,2,1,0,1,2,0,0,201,160,17,10,0,1,10,1,2,348,305,6,11,0,4,22,0,0,281,244,11,12,0,4,9,0,1,56,51,2,0,0,0,3,0,0,0,0,0,0,0,0,0
,,Oregon,,955,874,12,35,2,18,7,4,3,7,5,1,0,0,0,1,0,0,17,16,0,1,0,0,0,0,0,6,3,1,1,0,0,1,0,0,36,32,1,0,0,1,2,0,0,214,190,3,10,0,6,2,2,1,348,323,3,13,1,5,1,1,1,267,248,3,8,0,6,0,1,1,60,57,0,2,1,0,0,0,0,0,0,0,0,0,0,0
,,Pennsylvania,,"4,504","3,933",338,178,6,41,2,0,6,25,17,5,3,0,0,0,0,0,46,38,3,4,0,1,0,0,0,53,36,11,6,0,0,0,0,0,94,83,9,2,0,0,0,0,0,950,808,71,57,1,10,1,0,2,"1,536","1,348",110,55,4,16,1,0,2,"1,309","1,169",94,34,1,10,0,0,1,491,434,35,17,0,4,0,0,1,0,0,0,0,0,0,0
,,Puerto Rico,,441,9,0,431,0,0,0,0,1,1,0,0,1,0,0,0,0,0,7,1,0,6,0,0,0,0,0,4,0,0,4,0,0,0,0,0,9,0,0,9,0,0,0,0,0,95,4,0,91,0,0,0,0,0,123,4,0,119,0,0,0,0,0,125,0,0,124,0,0,0,0,1,76,0,0,76,0,0,0,0,0,1,0,0,1,0,0,0
,,Rhode Island,,252,222,9,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,59,50,3,5,0,0,1,0,0,99,87,5,7,0,0,0,0,0,71,63,0,7,0,1,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,South Carolina,,"1,140",941,173,15,1,5,2,1,2,9,6,3,0,0,0,0,0,0,16,9,7,0,0,0,0,0,0,20,15,4,1,0,0,0,0,0,33,27,5,1,0,0,0,0,0,246,206,33,4,1,1,1,0,0,381,318,54,4,0,3,0,1,1,345,276,61,5,0,1,1,0,1,90,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,,South Dakota,,253,241,1,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,57,53,0,1,0,0,2,1,0,90,87,0,0,0,0,3,0,0,79,75,0,1,0,0,3,0,0,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,State unassigned,,"1,323",766,81,299,36,115,5,16,5,8,3,3,2,0,0,0,0,0,11,6,1,3,1,0,0,0,0,9,7,1,1,0,0,0,0,0,33,25,1,6,0,1,0,0,0,343,173,24,98,10,27,1,9,1,461,263,25,109,17,41,3,1,2,372,232,20,70,4,38,1,5,2,83,56,6,9,3,8,0,1,0,3,1,0,1,1,0,0
,,Tennessee,,"1,803","1,600",161,27,0,11,1,2,1,23,19,3,1,0,0,0,0,0,27,21,6,0,0,0,0,0,0,15,13,2,0,0,0,0,0,0,56,49,6,0,0,1,0,0,0,429,373,43,10,0,2,0,1,0,592,525,51,11,0,3,0,1,1,527,475,42,5,0,5,0,0,0,134,125,8,0,0,0,1,0,0,0,0,0,0,0,0,0
